candidate_id,source_kind,source_name,source_url,registration_urls,title_hint,provider_hint,venue_hint,postal_hint,area_hints,date_hints,time_hints,cost_hints,age_hints,topic_hints,excerpt_or_notes,missing_for_ckb,priority_score,review_decision,reviewed_at,reviewed_by,review_notes
NLB-5972410,merged_nlb_draft,National Library Board,https://nlb.libcal.com/event/5972410,,SDO Digital Literacy,National Library Board,Punggol Library - Programme Room (Level 5),,,2026-09-15T10:00,,0 | 0,13 | 17,explorative,"campus: Punggol Library · categories: Areas of Interest > Accessible, Event Type > Workshop, Language > English · cost not stated — confirm and enter 0 only if free · DRAFT from libcal API — open the link and verify before using",verified_at | verified_by | cost_one_off_sgd | planning_area | beginner_friendly | join_alone_ok | guest_allowed,1,,,,
NLB-5972412,merged_nlb_draft,National Library Board,https://nlb.libcal.com/event/5972412,,Can aI Help You? Discover GenAI with Good Help Mart @ Woodlands Library,National Library Board,Woodlands Library,,,2026-09-01T10:00,,0 | 0,13 | 17,artistic|explorative,"campus: Woodlands Library · categories: Areas of Interest > Technology, Event Type > Exhibition, Language > English · cost not stated — confirm and enter 0 only if free · DRAFT from libcal API — open the link and verify before using",verified_at | verified_by | cost_one_off_sgd | planning_area | beginner_friendly | join_alone_ok | guest_allowed,1,,,,
NLB-5972413,merged_nlb_draft,National Library Board,https://nlb.libcal.com/event/5972413,,Can aI Help You? Discover GenAI with Good Help Mart @ Toa Payoh Library,National Library Board,Toa Payoh Library,,,2026-09-01T10:00,,0 | 0,13 | 17,artistic|explorative,"campus: Toa Payoh Library · categories: Areas of Interest > Technology, Event Type > Exhibition, Language > English · cost not stated — confirm and enter 0 only if free · DRAFT from libcal API — open the link and verify before using",verified_at | verified_by | cost_one_off_sgd | planning_area | beginner_friendly | join_alone_ok | guest_allowed,1,,,,
FTP-ai-tong-primary-school-field,merged_activesg_draft,Sport Singapore (ActiveSG),https://www.activesgcircle.gov.sg/facilities/ai-tong-primary-school-field,,Ai Tong School Field,Sport Singapore (ActiveSG),Ai Tong School Field,579646,,,Sat: 3pm - 7pm; Sun: 9am - 7pm,0 | 0 | 0,,sporty,zone: Northeast · 100 Bright Hill Drive Singapore 579646 · age not stated on page — decide and fill · DRAFT from activesgcircle free-to-play — verify before using,verified_at | verified_by | planning_area | age_min | age_max | beginner_friendly | join_alone_ok | guest_allowed,-2,,,,
FTP-bendemeer-primary-school-field,merged_activesg_draft,Sport Singapore (ActiveSG),https://www.activesgcircle.gov.sg/facilities/bendemeer-primary-school-field,,Bendemeer Primary School Field,Sport Singapore (ActiveSG),Bendemeer Primary School Field,339948,,,Sat: 3pm - 7pm; Sun: 9am - 7pm,0 | 0 | 0,,sporty,zone: Central · 91 Bendemeer Road Singapore 339948 · age not stated on page — decide and fill · DRAFT from activesgcircle free-to-play — verify before using,verified_at | verified_by | planning_area | age_min | age_max | beginner_friendly | join_alone_ok | guest_allowed,-2,,,,
FTP-blangah-rise-primary-school-field,merged_activesg_draft,Sport Singapore (ActiveSG),https://www.activesgcircle.gov.sg/facilities/blangah-rise-primary-school-field,,Blangah Rise Primary School Field,Sport Singapore (ActiveSG),Blangah Rise Primary School Field,109100,,,Sat: 3pm - 7pm; Sun: 9am - 7pm,0 | 0 | 0,,sporty,zone: Central · 91 Telok Blangah Heights Singapore 109100 · age not stated on page — decide and fill · DRAFT from activesgcircle free-to-play — verify before using,verified_at | verified_by | planning_area | age_min | age_max | beginner_friendly | join_alone_ok | guest_allowed,-2,,,,
FTP-bukit-panjang-primary-school-field,merged_activesg_draft,Sport Singapore (ActiveSG),https://www.activesgcircle.gov.sg/facilities/bukit-panjang-primary-school-field,,Bukit Panjang Primary School Field,Sport Singapore (ActiveSG),Bukit Panjang Primary School Field,679676,,,Sat: 3pm - 7pm; Sun: 9am - 7pm,0 | 0 | 0,,sporty,zone: West · 109 Cashew Road Singapore 679676 · age not stated on page — decide and fill · DRAFT from activesgcircle free-to-play — verify before using,verified_at | verified_by | planning_area | age_min | age_max | beginner_friendly | join_alone_ok | guest_allowed,-2,,,,
FTP-cantonment-primary-school-field,merged_activesg_draft,Sport Singapore (ActiveSG),https://www.activesgcircle.gov.sg/facilities/cantonment-primary-school-field,,Cantonment Primary School Field,Sport Singapore (ActiveSG),Cantonment Primary School Field,088256,,,Sat: 3pm - 7pm; Sun: 3pm - 7pm,0 | 0 | 0,,sporty,zone: Central · 1 Cantonment Close Singapore 088256 · age not stated on page — decide and fill · DRAFT from activesgcircle free-to-play — verify before using,verified_at | verified_by | planning_area | age_min | age_max | beginner_friendly | join_alone_ok | guest_allowed,-2,,,,
FTP-cedar-primary-school-field,merged_activesg_draft,Sport Singapore (ActiveSG),https://www.activesgcircle.gov.sg/facilities/cedar-primary-school-field,,Cedar Primary School Field,Sport Singapore (ActiveSG),Cedar Primary School Field,349700,,,Sat: 3pm - 7pm; Sun: 9am - 7pm,0 | 0 | 0,,sporty,zone: Central · 15 Cedar Avenue Singapore 349700 · age not stated on page — decide and fill · DRAFT from activesgcircle free-to-play — verify before using,verified_at | verified_by | planning_area | age_min | age_max | beginner_friendly | join_alone_ok | guest_allowed,-2,,,,
FTP-choa-chu-kang-primary-school-field,merged_activesg_draft,Sport Singapore (ActiveSG),https://www.activesgcircle.gov.sg/facilities/choa-chu-kang-primary-school-field,,Choa Chu Kang Primary School Field,Sport Singapore (ActiveSG),Choa Chu Kang Primary School Field,689905,,,Sat: 3pm - 7pm; Sun: 9am - 7pm,0 | 0 | 0,,sporty,zone: West · 20 Choa Chu Kang Ave 2 Singapore 689905 · age not stated on page — decide and fill · DRAFT from activesgcircle free-to-play — verify before using,verified_at | verified_by | planning_area | age_min | age_max | beginner_friendly | join_alone_ok | guest_allowed,-2,,,,
FTP-dazhong-primary-school-field,merged_activesg_draft,Sport Singapore (ActiveSG),https://www.activesgcircle.gov.sg/facilities/dazhong-primary-school-field,,Dazhong Primary School Field,Sport Singapore (ActiveSG),Dazhong Primary School Field,659441,,,Sat: 3pm - 7pm; Sun: 9am - 7pm,0 | 0 | 0,,sporty,zone: West · 35 Bukit Batok Street 31 Singapore 659441 · age not stated on page — decide and fill · DRAFT from activesgcircle free-to-play — verify before using,verified_at | verified_by | planning_area | age_min | age_max | beginner_friendly | join_alone_ok | guest_allowed,-2,,,,
FTP-farrer-park-primary-school-field,merged_activesg_draft,Sport Singapore (ActiveSG),https://www.activesgcircle.gov.sg/facilities/farrer-park-primary-school-field,,Farrer Park Primary School Field,Sport Singapore (ActiveSG),Farrer Park Primary School Field,217567,,,Sat: 3pm - 7pm; Sun: 9am - 7pm,0 | 0 | 0,,sporty,zone: Central · 2 Farrer Park Road Singapore 217567 · age not stated on page — decide and fill · DRAFT from activesgcircle free-to-play — verify before using,verified_at | verified_by | planning_area | age_min | age_max | beginner_friendly | join_alone_ok | guest_allowed,-2,,,,
FTP-fuhua-primary-school-field,merged_activesg_draft,Sport Singapore (ActiveSG),https://www.activesgcircle.gov.sg/facilities/fuhua-primary-school-field,,Fuhua Primary School Field,Sport Singapore (ActiveSG),Fuhua Primary School Field,609647,,,Sat: 3pm - 7pm; Sun: 9am - 7pm,0 | 0 | 0,,sporty,zone: West · 65 Jurong East Street 13 Singapore 609647 · age not stated on page — decide and fill · DRAFT from activesgcircle free-to-play — verify before using,verified_at | verified_by | planning_area | age_min | age_max | beginner_friendly | join_alone_ok | guest_allowed,-2,,,,
FTP-horizon-primary-school-field,merged_activesg_draft,Sport Singapore (ActiveSG),https://www.activesgcircle.gov.sg/facilities/horizon-primary-school-field,,Horizon Primary School Field,Sport Singapore (ActiveSG),Horizon Primary School Field,828819,,,Sat: 3pm - 7pm; Sun: 9am - 7pm,0 | 0 | 0,,sporty,zone: Northeast · 61 Edgedale Plains Singapore 828819 · age not stated on page — decide and fill · DRAFT from activesgcircle free-to-play — verify before using,verified_at | verified_by | planning_area | age_min | age_max | beginner_friendly | join_alone_ok | guest_allowed,-2,,,,
FTP-hougang-primary-school-field,merged_activesg_draft,Sport Singapore (ActiveSG),https://www.activesgcircle.gov.sg/facilities/hougang-primary-school-field,,Hougang Primary School Field,Sport Singapore (ActiveSG),Hougang Primary School Field,534238,,,Sat: 3pm - 7pm; Sun: 9am - 7pm,0 | 0 | 0,,sporty,zone: Northeast · 1 Hougang Street 93 Singapore 534238 · age not stated on page — decide and fill · DRAFT from activesgcircle free-to-play — verify before using,verified_at | verified_by | planning_area | age_min | age_max | beginner_friendly | join_alone_ok | guest_allowed,-2,,,,
FTP-keming-primary-school-field,merged_activesg_draft,Sport Singapore (ActiveSG),https://www.activesgcircle.gov.sg/facilities/keming-primary-school-field,,Keming Primary School Field,Sport Singapore (ActiveSG),Keming Primary School Field,659762,,,Sat: 3pm - 7pm; Sun: 9am - 7pm,0 | 0 | 0,,sporty,zone: West · 90 Bukit Batok East Avenue 6 Singapore 659762 · age not stated on page — decide and fill · DRAFT from activesgcircle free-to-play — verify before using,verified_at | verified_by | planning_area | age_min | age_max | beginner_friendly | join_alone_ok | guest_allowed,-2,,,,
FTP-lakeside-primary-school-field,merged_activesg_draft,Sport Singapore (ActiveSG),https://www.activesgcircle.gov.sg/facilities/lakeside-primary-school-field,,Lakeside Primary School Field,Sport Singapore (ActiveSG),Lakeside Primary School Field,618310,,,Sat: 3pm - 7pm; Sun: 9am - 7pm,0 | 0 | 0,,sporty,zone: West · 161 Corporation Walk Singapore 618310 · age not stated on page — decide and fill · DRAFT from activesgcircle free-to-play — verify before using,verified_at | verified_by | planning_area | age_min | age_max | beginner_friendly | join_alone_ok | guest_allowed,-2,,,,
FTP-nan-chiau-high-school-field,merged_activesg_draft,Sport Singapore (ActiveSG),https://www.activesgcircle.gov.sg/facilities/nan-chiau-high-school-field,,Nan Chiau High School Field,Sport Singapore (ActiveSG),Nan Chiau High School Field,545079,,,Sat: 3pm - 7pm; Sun: 9am - 7pm,0 | 0 | 0,,sporty,zone: Northeast · 20 Anchorvale Link Singapore 545079 · age not stated on page — decide and fill · DRAFT from activesgcircle free-to-play — verify before using,verified_at | verified_by | planning_area | age_min | age_max | beginner_friendly | join_alone_ok | guest_allowed,-2,,,,
FTP-northshore-primary-school-field,merged_activesg_draft,Sport Singapore (ActiveSG),https://www.activesgcircle.gov.sg/facilities/northshore-primary-school-field,,Northshore Primary School Field,Sport Singapore (ActiveSG),Northshore Primary School Field,828671,,,Sat: 3pm - 7pm; Sun: 9am - 7pm,0 | 0 | 0,,sporty,zone: Northeast · 30 Northshore Drive Singapore 828671 · age not stated on page — decide and fill · DRAFT from activesgcircle free-to-play — verify before using,verified_at | verified_by | planning_area | age_min | age_max | beginner_friendly | join_alone_ok | guest_allowed,-2,,,,
FTP-pei-tong-primary-school-field,merged_activesg_draft,Sport Singapore (ActiveSG),https://www.activesgcircle.gov.sg/facilities/pei-tong-primary-school-field,,Pei Tong Primary School Field,Sport Singapore (ActiveSG),Pei Tong Primary School Field,129857,,,Sat: 3pm - 7pm; Sun: 9am - 7pm,0 | 0 | 0,,sporty,zone: Central · 15 Clementi Avenue 5 Singapore 129857 · age not stated on page — decide and fill · DRAFT from activesgcircle free-to-play — verify before using,verified_at | verified_by | planning_area | age_min | age_max | beginner_friendly | join_alone_ok | guest_allowed,-2,,,,
FTP-punggol-cove-primary-school-field,merged_activesg_draft,Sport Singapore (ActiveSG),https://www.activesgcircle.gov.sg/facilities/punggol-cove-primary-school-field,,Punggol Cove Primary School Field,Sport Singapore (ActiveSG),Punggol Cove Primary School Field,828674,,,Sat: 3pm - 7pm; Sun: 9am - 7pm,0 | 0 | 0,,sporty,zone: Northeast · 52 Sumang Walk Singapore 828674 · age not stated on page — decide and fill · DRAFT from activesgcircle free-to-play — verify before using,verified_at | verified_by | planning_area | age_min | age_max | beginner_friendly | join_alone_ok | guest_allowed,-2,,,,
FTP-punggol-primary-school-field,merged_activesg_draft,Sport Singapore (ActiveSG),https://www.activesgcircle.gov.sg/facilities/punggol-primary-school-field,,Punggol Primary School Field,Sport Singapore (ActiveSG),Punggol Primary School Field,538787,,,Sat: 3pm - 7pm; Sun: 9am - 7pm,0 | 0 | 0,,sporty,zone: Northeast · 61 Hougang Avenue 8 Singapore 538787 · age not stated on page — decide and fill · DRAFT from activesgcircle free-to-play — verify before using,verified_at | verified_by | planning_area | age_min | age_max | beginner_friendly | join_alone_ok | guest_allowed,-2,,,,
